user_id,login,logout,user,email,phone,year_of_birth,phone_type,interest,location
244,20:03,22:28,raka Zaenal,raka@hotmail.com,+6286997605102,1975,ZTE,Music,Coblong
245,04:34,08:12,Yulia Ghita,Yulia@gmail.com,+6284934490182,1988,Lenovo,Social Media,Antapani
246,08:52,13:17,Khansa Avrialy,Khansa@gmail.com,+6289605013434,1979,Motorola,Social Media,Antapani
247,23:36,00:52,Tatie Yulia,Tatie@outlook.com,+6285211778050,1980,realme,E-commerce,Regol
248,12:01,13:41,Ranti Isnaeni,Ranti@yahoo.com,+6288376052397,1961,vivo,Finance,Astana Anyar
249,17:02,22:40,saputra lestari,saputra@hotmail.com,+6285716357751,1996,Xiaomi,Parenting,Sukasari
250,00:50,01:16,Yogi ari,Yogi@hotmail.com,+6282849022821,2002,realme,Technology,Sukasari
251,16:40,18:54,Sonia Ninne,Sonia@gmail.com,+6287914786186,1962,OPPO,Health & Fitness,Sukajadi
252,05:17,08:32,windi ahmad,windi@gmail.com,+6289951703914,1976,ZTE,Food & Beverage,Cicendo
253,09:06,14:46,anggi Annisa,anggi@outlook.com,+6288097069301,1965,Huawei,Beauty,Panyileukan
254,03:12,05:33,lusiana ahmad,lusiana@hotmail.com,+6283231856213,1972,Apple,Automotive,Bandung Wetan
255,12:41,15:56,Adnan Ira,Adnan@outlook.com,+6288688961764,1981,Lenovo,Music,Gedebage
256,10:43,15:25,raka afgani,raka@outlook.com,+6286884822077,1985,Google Pixel,Social Media,Bojongloa Kaler
257,20:43,22:14,Rivani Pina,Rivani@gmail.com,+6285206609934,1971,vivo,Health & Fitness,Babakan Ciparay
258,01:16,03:56,winda furqon,winda@hotmail.com,+6281219653158,1982,Lenovo,Home Living,Andir
259,11:12,16:42,Israqi ayudhia,Israqi@gmail.com,+6285782181138,1976,Google Pixel,Career Development,Coblong
260,06:22,07:03,Ahmad lusiana,Ahmad@outlook.com,+6288937275026,1963,ASUS,Social Media,Ujungberung
261,12:47,16:11,Bayu Wahyu,Bayu@hotmail.com,+6284875854852,1979,Google Pixel,Education,Andir
262,09:51,12:38,Lucky Puji,Lucky@hotmail.com,+6283313916772,1975,OPPO,Fashion,Batununggal
263,13:02,17:17,Israqi Agnes,Israqi@outlook.com,+6289752162487,1999,Xiaomi,Cryptocurrency,Arcamanik
264,13:18,14:01,juanita juanita,juanita@yahoo.com,+6288980510249,2001,Apple,Technology,Sukajadi
265,12:21,13:35,Ichsan Dinda,Ichsan@hotmail.com,+6281705228021,1986,Lenovo,Technology,Rancasari
266,11:26,12:58,ita Meisa,ita@outlook.com,+6288280660546,1983,ASUS,Social Media,Bandung Wetan
267,23:46,00:04,Muhammad ahmad,Muhammad@outlook.com,+6284016898150,1976,Huawei,Career Development,Cidadap
268,04:58,07:09,Saepuloh Rizal,Saepuloh@yahoo.com,+6281026579115,1986,Apple,Social Media,Bojongloa Kidul
269,22:55,02:09,moch Revina,moch@outlook.com,+6283513806489,1993,ZTE,Technology,Buahbatu
270,07:11,09:37,Aulia Ana,Aulia@gmail.com,+6286554963263,1977,Apple,Cryptocurrency,Bojongloa Kidul
271,18:20,23:42,andrian sukmala,andrian@yahoo.com,+6284185667902,1971,TECNO,Home Living,Buahbatu
272,12:10,17:23,alamda Ghita,alamda@yahoo.com,+6282903595358,1985,Sony,Parenting,Mandalajati
273,19:57,21:07,lusiana Ckasinta,lusiana@yahoo.com,+6287869583205,1994,Xiaomi,Social Media,Cidadap
274,13:23,17:53,Novianti Ninne,Novianti@hotmail.com,+6289074081623,1971,Nokia,Social Media,Batununggal
275,05:29,09:18,sukmala ayudhia,sukmala@yahoo.com,+6284704920574,1973,ASUS,Cryptocurrency,Cibeunying Kaler
276,13:20,18:42,robbi Nur,robbi@outlook.com,+6289163795280,1961,Lenovo,Movies & Streaming,Bandung Wetan
277,10:03,12:50,Yolanda Regina,Yolanda@gmail.com,+6285697034548,1973,Sony,Parenting,Astana Anyar
278,21:00,01:26,Israqi Novianti,Israqi@hotmail.com,+6289905269241,1965,Apple,Gaming,Bojongloa Kidul
279,03:16,05:50,sukmala Ghita,sukmala@hotmail.com,+6285534870864,1972,Samsung,Food & Beverage,Andir
280,13:42,16:07,Ichsan risma,Ichsan@gmail.com,+6284592443602,1978,Advan,Sports,Kiaracondong
281,02:49,06:11,Kurnia Raka,Kurnia@outlook.com,+6288523061037,1980,vivo,Automotive,Cinambo
282,16:23,17:13,Syahdan Ana,Syahdan@outlook.com,+6287073042047,1985,ZTE,Travel,Cinambo
283,08:22,12:48,Bella dinda,Bella@gmail.com,+6287218196293,1991,TECNO,E-commerce,Bandung Kulon
284,10:39,13:26,Hanasira ita,Hanasira@hotmail.com,+6282922035172,1971,Motorola,Cryptocurrency,Bandung Kulon
285,09:36,14:08,juanita Kirana,juanita@outlook.com,+6281468876549,1960,Sony,E-commerce,Ujungberung
286,02:15,07:52,anggi Lassandra,anggi@yahoo.com,+6286364432469,1996,Sharp,Movies & Streaming,Cibeunying Kaler
287,12:50,15:20,Agnes Israqi,Agnes@outlook.com,+6287264137748,1991,itel,Finance,Cibeunying Kaler
288,05:32,10:12,Ckasinta Peter,Ckasinta@gmail.com,+6288816469460,1989,TECNO,Music,Cidadap
289,02:52,07:30,Avrialy wendyna,Avrialy@yahoo.com,+6281691011758,1994,realme,Sports,Sukasari
290,16:54,20:21,Bayu Dita,Bayu@hotmail.com,+6289196902485,1996,OPPO,Home Living,Coblong
291,12:09,14:30,dinda Mita,dinda@outlook.com,+6285627647781,1979,Xiaomi,Education,Cibiru
292,09:47,14:11,Ira Feggy,Ira@hotmail.com,+6287731125837,1993,Google Pixel,Home Living,Sukajadi
293,08:52,10:30,delsa anggi,delsa@hotmail.com,+6284282809674,1984,OPPO,E-commerce,Ujungberung
294,13:02,16:12,Nadya winda,Nadya@outlook.com,+6287140327592,1963,Samsung,Movies & Streaming,Sukajadi
295,10:09,14:39,ristami Ranti,ristami@outlook.com,+6289352886433,1963,Sharp,Travel,Kiaracondong
296,00:26,03:46,lusiana agung,lusiana@gmail.com,+6287550120346,1989,Nokia,Gaming,Kiaracondong
297,03:06,08:52,Yulia Susanti,Yulia@hotmail.com,+6289357793585,1981,Motorola,Sports,Sukajadi
298,23:35,00:08,lestari Hanasira,lestari@hotmail.com,+6281760001590,1967,Lenovo,Career Development,Babakan Ciparay
299,20:59,01:36,Lucky afgani,Lucky@hotmail.com,+6285183287967,1984,ASUS,Cryptocurrency,Bandung Wetan
300,00:25,03:58,Saepuloh Muhamad,Saepuloh@outlook.com,+6283798510440,1981,TECNO,Fashion,Babakan Ciparay
301,05:16,10:40,Ana Rizky,Ana@gmail.com,+6285603844214,1979,Nokia,E-commerce,Bojongloa Kidul
302,00:23,02:42,wendyna Gina,wendyna@gmail.com,+6283233351190,1975,realme,Music,Coblong
303,01:15,06:51,ita Peter,ita@gmail.com,+6283704041028,1971,ZTE,Health & Fitness,Cidadap
304,14:01,19:37,Yogi Esya,Yogi@hotmail.com,+6281114407563,1978,Nokia,Cryptocurrency,Cibeunying Kaler
305,09:47,12:29,Syahdan suci,Syahdan@hotmail.com,+6287939599153,1991,Google Pixel,Education,Coblong
306,06:41,11:05,Ana Kania,Ana@hotmail.com,+6288181059923,1973,realme,Home Living,Cinambo
307,03:44,08:02,Neneng Ranti,Neneng@gmail.com,+6289751042118,1989,Xiaomi,Automotive,Cibeunying Kidul
308,06:40,09:23,Suci ahmad,Suci@outlook.com,+6286759134890,1999,TECNO,News,Batununggal
309,12:46,16:21,Salma Tatie,Salma@hotmail.com,+6286694651951,1976,Motorola,Home Living,Mandalajati
310,17:08,21:47,Ridwan Ira,Ridwan@gmail.com,+6286646736562,1969,Motorola,Movies & Streaming,Regol
311,06:11,11:24,rani Rida,rani@gmail.com,+6288940574908,1987,Honor,Parenting,Astana Anyar
312,15:32,17:14,ayudhia Kania,ayudhia@outlook.com,+6286539594477,1969,TECNO,Food & Beverage,Cidadap
313,07:33,12:23,Zaenal Iman,Zaenal@hotmail.com,+6285648919385,1988,Nokia,Gaming,Bandung Kidul
314,12:41,17:20,Dhea Siti,Dhea@gmail.com,+6286994198332,1962,Advan,Finance,Andir
315,23:47,03:08,Rivani Suci,Rivani@hotmail.com,+6284624817450,1988,Google Pixel,Education,Gedebage
316,20:58,00:23,Nur Mita,Nur@gmail.com,+6289604890711,1974,Sony,Education,Cibeunying Kidul
317,12:26,14:15,Brama Pina,Brama@outlook.com,+6282185385301,1993,TECNO,Education,Sumur Bandung
318,21:26,02:54,Nur Diny,Nur@yahoo.com,+6282869060593,1996,Samsung,Movies & Streaming,Sukajadi
319,09:30,13:04,Muhammad indah,Muhammad@hotmail.com,+6286736849609,1966,Xiaomi,Cryptocurrency,Lengkong
320,08:17,10:55,Gina Peter,Gina@yahoo.com,+6281662167618,2000,Infinix,Parenting,Antapani
321,06:40,08:29,Rivani Brama,Rivani@outlook.com,+6284294103644,1975,Sharp,Finance,Cicendo
322,19:20,20:03,Isnaeni risma,Isnaeni@yahoo.com,+6285528188481,1997,Honor,Food & Beverage,Bandung Kulon
323,16:52,17:22,Pina Dicky,Pina@hotmail.com,+6286135215302,1974,Xiaomi,Health & Fitness,Sukasari
324,17:10,19:29,Agus zella,Agus@hotmail.com,+6282676990616,2001,ZTE,Technology,Bandung Kidul
325,22:40,23:53,Diny risma,Diny@outlook.com,+6287842841448,1999,realme,Music,Bandung Kidul
326,13:55,18:05,Raka saraswati,Raka@outlook.com,+6289461196313,1962,TECNO,Education,Arcamanik
327,09:18,12:47,Annisa Rida,Annisa@outlook.com,+6289156538107,1977,Xiaomi,Finance,Lengkong
328,05:22,08:45,windi Ajeng,windi@yahoo.com,+6281932926323,1967,ASUS,Movies & Streaming,Cibeunying Kidul
329,22:58,01:38,lusiana Jayanti,lusiana@yahoo.com,+6284663237742,1987,Lenovo,Beauty,Antapani
330,02:58,05:38,Yulia ita,Yulia@yahoo.com,+6287881983766,1989,Nokia,Gaming,Astana Anyar
331,07:46,12:15,Lassandra Neneng,Lassandra@gmail.com,+6286687300156,1984,Nokia,Sports,Bojongloa Kidul
332,09:08,14:22,Armelia Daniel,Armelia@yahoo.com,+6285469601666,1995,Motorola,Beauty,Sukajadi
333,04:37,08:50,Rizky Lucky,Rizky@hotmail.com,+6285926261835,1986,Huawei,Movies & Streaming,Rancasari
334,06:41,07:54,Ajeng Anjani,Ajeng@yahoo.com,+6286672727326,1994,Sharp,Fashion,Lengkong
335,11:30,13:12,Deri Agnes,Deri@hotmail.com,+6282376549381,1994,itel,Education,Lengkong
336,15:01,17:41,Meisa ahmad,Meisa@gmail.com,+6289265344446,1998,ZTE,Food & Beverage,Sumur Bandung
337,12:46,13:28,Wahyu Rendi,Wahyu@hotmail.com,+6286467379755,1995,Sharp,Automotive,Batununggal
338,07:47,12:07,Mariam hasannah,Mariam@yahoo.com,+6285869232320,1977,Advan,Sports,Astana Anyar
339,17:02,20:42,Rida Bella,Rida@outlook.com,+6284799128180,1996,Sharp,Travel,Bandung Kidul
340,09:17,10:43,Lucky Mita,Lucky@hotmail.com,+6288639314974,1973,Motorola,Finance,Cidadap
341,12:13,15:45,saputra Diny,saputra@gmail.com,+6285607108543,1982,ASUS,Gaming,Bandung Wetan
342,09:09,12:42,Hilda Yogi,Hilda@gmail.com,+6283250050252,1994,Honor,Technology,Babakan Ciparay
343,08:08,12:57,Zaenal hanna,Zaenal@outlook.com,+6286606099226,1967,Google Pixel,Career Development,Bandung Wetan
344,12:17,13:42,Ckasinta Adi,Ckasinta@gmail.com,+6285877053830,1979,vivo,Travel,Astana Anyar
345,13:56,14:34,Sonia ristami,Sonia@hotmail.com,+6284830014903,1978,ZTE,Finance,Ujungberung
346,02:17,07:43,delsa Ghita,delsa@yahoo.com,+6284657054719,1996,Honor,Sports,Astana Anyar
347,11:14,15:45,Tatie Pina,Tatie@hotmail.com,+6288153362764,1985,Nokia,Home Living,Astana Anyar
348,05:45,06:02,Bayu Ahmad,Bayu@yahoo.com,+6283960032079,1967,Apple,Education,Cidadap
349,17:31,20:46,suci andrian,suci@hotmail.com,+6282298617378,1982,Honor,Health & Fitness,Sukajadi
350,00:10,01:32,Tatie Sri,Tatie@outlook.com,+6288687577772,1981,Honor,Career Development,Sukajadi
351,04:50,08:31,Annisa Yulia,Annisa@outlook.com,+6284042043130,1998,realme,Finance,Panyileukan
352,15:05,19:19,lestari Evi,lestari@yahoo.com,+6282154767436,1986,Google Pixel,E-commerce,Gedebage
353,09:00,12:14,Lulu Widi,Lulu@outlook.com,+6287009288861,2001,itel,Health & Fitness,Gedebage
354,02:42,05:15,afgani santoso,afgani@gmail.com,+6286214250529,1973,Advan,Parenting,Babakan Ciparay
355,01:32,06:17,robbi Denis,robbi@outlook.com,+6287749076179,1973,Apple,Home Living,Regol
356,18:52,21:07,Rivani Putri,Rivani@hotmail.com,+6281924820216,1977,Nokia,Sports,Antapani
357,20:49,00:39,Israqi saraswati,Israqi@yahoo.com,+6286646198682,1998,ZTE,Movies & Streaming,Bandung Wetan
358,11:10,13:44,andriyani robbi,andriyani@yahoo.com,+6283751752251,1974,Apple,Education,Bojongloa Kaler
359,14:13,16:30,irfan Erwin,irfan@outlook.com,+6286947608267,1996,itel,Social Media,Buahbatu
360,07:45,11:09,Brama saputra,Brama@gmail.com,+6286380143134,2002,realme,Technology,Ujungberung
361,23:16,00:44,Neneng Susanti,Neneng@outlook.com,+6287047531106,1973,Xiaomi,Cryptocurrency,Lengkong
362,20:16,23:42,ita Puji,ita@outlook.com,+6285165507345,1961,Honor,Education,Kiaracondong
363,06:55,10:13,Isnaeni Rosyanda,Isnaeni@gmail.com,+6284721825842,1986,realme,Social Media,Coblong
364,01:27,04:09,Isnaeni lestari,Isnaeni@outlook.com,+6281076891096,1967,Huawei,Movies & Streaming,Batununggal
365,22:41,00:17,Kurnia Riska,Kurnia@gmail.com,+6287854743692,1982,Motorola,Automotive,Cibeunying Kidul
366,15:14,16:04,Selisa hanna,Selisa@outlook.com,+6285334257691,1979,realme,Movies & Streaming,Cidadap
367,18:44,21:25,alamda Rizal,alamda@outlook.com,+6282873036127,1963,realme,Automotive,Sukasari
368,17:48,19:31,Jayanti yolanda,Jayanti@hotmail.com,+6288420522649,1990,ASUS,Beauty,Bandung Kidul
369,12:12,16:46,Ridwansyah furqon,Ridwansyah@hotmail.com,+6281294410655,2001,Xiaomi,Automotive,Coblong
370,22:12,23:02,Yolanda Peter,Yolanda@outlook.com,+6285366120705,1977,Nokia,Beauty,Regol
371,12:56,13:19,ahmad ristami,ahmad@yahoo.com,+6284360086984,1976,Lenovo,Technology,Babakan Ciparay
372,19:59,22:37,windi Feggy,windi@gmail.com,+6282189497511,1978,Nokia,Career Development,Astana Anyar
373,22:58,01:10,Ira Anjani,Ira@gmail.com,+6282538590824,1974,Huawei,Beauty,Kiaracondong
374,15:41,20:55,lestari Rida,lestari@hotmail.com,+6289826360079,1969,Huawei,Beauty,Cibeunying Kaler
375,23:14,04:53,Erwin Suherdi,Erwin@yahoo.com,+6283569357365,1996,TECNO,Career Development,Bojongloa Kidul
376,18:32,19:17,Muni Ira,Muni@hotmail.com,+6288886695859,1996,itel,Career Development,Buahbatu
377,14:06,18:56,Maulana yogie,Maulana@yahoo.com,+6284769447940,1978,ASUS,Sports,Bojongloa Kaler
378,06:04,11:35,Israqi Kania,Israqi@gmail.com,+6283911716983,1977,Samsung,Travel,Coblong
379,14:55,16:15,Ckasinta Maulana,Ckasinta@gmail.com,+6284411652122,1995,Sharp,Parenting,Regol
380,07:57,12:38,Selisa Raka,Selisa@yahoo.com,+6282581971862,1986,ZTE,Movies & Streaming,Arcamanik
381,03:57,07:20,Sri Nadya,Sri@outlook.com,+6282972556877,1986,Motorola,E-commerce,Sukasari
382,20:48,01:38,Ajeng sinta,Ajeng@yahoo.com,+6288608009659,1984,vivo,Finance,Cibiru
383,13:50,16:22,Pina Susanti,Pina@gmail.com,+6283665367721,1977,Nokia,News,Sukasari
384,07:59,10:13,Ridwansyah ita,Ridwansyah@yahoo.com,+6287273685389,1972,ASUS,Music,Cibiru
385,01:28,06:08,Zaenal Israqi,Zaenal@gmail.com,+6285835533317,1979,Lenovo,News,Cibiru
386,23:33,00:45,Ghita Rida,Ghita@hotmail.com,+6284832047398,1991,Sharp,Sports,Cibiru
387,06:20,08:32,Indri Sonia,Indri@hotmail.com,+6287041385431,1989,ASUS,Automotive,Ujungberung
388,02:44,07:02,zella sukmala,zella@outlook.com,+6283573532411,2001,Advan,Sports,Cibeunying Kaler
389,00:32,02:53,Muni Yogi,Muni@hotmail.com,+6286225932197,1998,Lenovo,E-commerce,Cidadap
390,19:45,00:00,Nurfa Saepuloh,Nurfa@outlook.com,+6288451064414,1969,OPPO,E-commerce,Regol
391,09:33,13:01,Lucky Lulu,Lucky@hotmail.com,+6287890035769,1974,Sony,Social Media,Lengkong
392,11:51,15:18,lestari Dhea,lestari@hotmail.com,+6288456170295,1961,Samsung,Social Media,Bandung Wetan
393,05:11,07:59,Rachmawati Ristya,Rachmawati@outlook.com,+6288650547747,1965,Huawei,Music,Bojongloa Kidul
394,13:29,16:53,Ahmad Wahyu,Ahmad@outlook.com,+6283944848397,1983,Sharp,Travel,Bandung Kulon
395,22:15,03:34,Bayu Adnan,Bayu@yahoo.com,+6283622549206,1962,Honor,Fashion,Bandung Kidul
396,02:42,05:28,Ana Hilda,Ana@outlook.com,+6287159881671,1981,Lenovo,Sports,Cicendo
397,04:04,06:26,Indri Neneng,Indri@outlook.com,+6283420841563,1964,ASUS,Fashion,Batununggal
398,02:07,07:41,andrian Mariam,andrian@yahoo.com,+6288753452140,1995,OPPO,Travel,Cibiru
399,20:23,22:39,Syahdan Iman,Syahdan@yahoo.com,+6281968318952,1993,realme,Music,Astana Anyar
400,09:24,14:47,Yolanda Jayanti,Yolanda@yahoo.com,+6285904137532,1997,Xiaomi,Music,Cicendo
401,22:05,23:19,Zaenal Riska,Zaenal@outlook.com,+6282917135775,1972,Infinix,Home Living,Bandung Wetan
402,10:37,11:27,Syahdan afgani,Syahdan@yahoo.com,+6284993462585,1981,Honor,Sports,Bojongloa Kaler
403,08:35,10:25,Maulana Agnes,Maulana@yahoo.com,+6286263683439,1962,Nokia,Career Development,Panyileukan
404,22:31,03:43,furqon Salma,furqon@hotmail.com,+6284879445376,1970,Motorola,E-commerce,Bandung Wetan
405,13:50,16:34,Israqi Adi,Israqi@hotmail.com,+6285077840179,1973,itel,Fashion,Cicendo
406,20:23,21:53,Armelia zella,Armelia@yahoo.com,+6289999472592,2001,Google Pixel,Music,Andir
407,08:13,11:34,Kania Sonia,Kania@hotmail.com,+6286653353479,1965,Honor,Home Living,Sumur Bandung
408,19:41,00:28,Muhamad Khansa,Muhamad@outlook.com,+6288827753815,1981,Sony,Career Development,Bandung Kidul
409,19:57,00:20,Zaenal Annisa,Zaenal@gmail.com,+6286844574102,1992,Apple,Health & Fitness,Bojongloa Kaler
410,03:10,07:50,ristami Rivani,ristami@gmail.com,+6288114319975,1992,itel,Sports,Cibeunying Kaler
411,21:15,22:00,Rizky Selisa,Rizky@yahoo.com,+6283767539963,1965,Advan,Health & Fitness,Babakan Ciparay
412,01:08,04:44,Renaya nita,Renaya@outlook.com,+6284954355455,1986,Advan,Social Media,Rancasari
413,09:44,10:21,yogie Neneng,yogie@gmail.com,+6282465072630,1988,TECNO,Automotive,Bojongloa Kaler
414,02:41,07:29,sukmala yogie,sukmala@outlook.com,+6289419371268,1961,Sharp,Sports,Cibeunying Kidul
415,13:07,16:19,Erwin Anjani,Erwin@hotmail.com,+6286652300829,1971,Sharp,Health & Fitness,Arcamanik
416,20:02,00:27,Zaenal Muhammad,Zaenal@gmail.com,+6289401736479,1986,Advan,Home Living,Sumur Bandung
417,06:25,10:10,Regina Lucky,Regina@hotmail.com,+6283297243432,1961,TECNO,Fashion,Sumur Bandung
418,15:58,19:40,lestari Esya,lestari@hotmail.com,+6281304062547,1985,ASUS,Food & Beverage,Cicendo
419,17:13,18:50,wendyna Raka,wendyna@hotmail.com,+6286809462550,1985,Lenovo,News,Sukajadi
420,01:05,04:49,Sri Bagus,Sri@yahoo.com,+6281110339017,1967,ASUS,Food & Beverage,Andir
421,06:26,08:53,Rivani ita,Rivani@yahoo.com,+6281130683751,1976,Motorola,Home Living,Bandung Kidul
422,23:50,00:39,windi Khansa,windi@gmail.com,+6287583817524,1979,Sharp,Music,Ujungberung
423,13:42,16:31,saputra raka,saputra@outlook.com,+6289460005766,1978,Sony,Travel,Andir
424,05:48,07:29,Denis Muhammad,Denis@yahoo.com,+6282447803238,1989,ZTE,Beauty,Bandung Kulon
425,08:53,11:08,Yogi Widi,Yogi@hotmail.com,+6287254649583,1964,Lenovo,Health & Fitness,Babakan Ciparay
426,09:41,14:23,Peter Novianti,Peter@gmail.com,+6288187640952,1987,Huawei,Movies & Streaming,Kiaracondong
427,23:17,00:27,Armelia Raka,Armelia@yahoo.com,+6287302307787,1979,ASUS,Sports,Babakan Ciparay
428,12:59,15:35,Indri Lucky,Indri@yahoo.com,+6285576556395,1964,ZTE,Gaming,Andir
429,15:09,19:56,Lassandra agung,Lassandra@hotmail.com,+6286400210743,1967,Apple,Movies & Streaming,Antapani
430,11:49,13:34,Sri Nur,Sri@yahoo.com,+6281485314209,1980,vivo,Food & Beverage,Mandalajati
431,12:16,16:28,Esya ristami,Esya@outlook.com,+6281076853666,1986,realme,Beauty,Cidadap
432,22:03,00:53,Gracia Ira,Gracia@gmail.com,+6285070577184,1966,Motorola,Travel,Sukajadi
433,17:46,20:32,yogie Erwin,yogie@gmail.com,+6282208723971,1984,Apple,Finance,Sukasari
434,02:35,04:05,Widi Gina,Widi@gmail.com,+6287314240994,1985,vivo,Health & Fitness,Antapani
435,13:16,17:57,Muhamad Novianti,Muhamad@yahoo.com,+6285866102488,1998,Xiaomi,Automotive,Kiaracondong
436,10:05,14:31,Kurnia Rizky,Kurnia@outlook.com,+6283824059645,1995,Google Pixel,Music,Coblong
437,23:45,00:57,lusiana Yolanda,lusiana@outlook.com,+6287600050288,1982,Advan,Education,Babakan Ciparay
438,17:40,22:04,Lulu Dhea,Lulu@hotmail.com,+6287827611387,1963,Honor,Automotive,Panyileukan
439,17:25,21:36,Putri Adi,Putri@yahoo.com,+6289976152394,1994,Samsung,Home Living,Sukasari
440,05:07,10:42,Annisa Kurnia,Annisa@outlook.com,+6289607518663,1966,Xiaomi,Music,Cibiru
441,18:27,23:38,Revina Syahdan,Revina@outlook.com,+6285316129215,2002,ZTE,Career Development,Rancasari
442,18:57,22:41,Hazana Lulu,Hazana@hotmail.com,+6288359051136,1979,Sharp,Fashion,Batununggal
443,03:14,06:00,Rizky Meisa,Rizky@yahoo.com,+6282324772299,2002,Lenovo,E-commerce,Panyileukan
444,12:43,15:16,Hazana Ckasinta,Hazana@outlook.com,+6282628177149,1976,TECNO,Travel,Babakan Ciparay
445,14:10,18:32,moch Kania,moch@hotmail.com,+6287255508615,1999,Advan,Home Living,Cinambo
446,10:58,11:35,lestari Sri,lestari@yahoo.com,+6285786932582,1982,Sharp,Food & Beverage,Sukasari
447,19:12,20:00,Rachmawati Anisa,Rachmawati@yahoo.com,+6283513080788,1993,Lenovo,Career Development,Rancasari
448,01:32,02:46,Ira irfan,Ira@gmail.com,+6289350049893,1972,realme,Fashion,Regol
449,23:09,02:48,Muhamad Mita,Muhamad@outlook.com,+6284360426999,1996,Motorola,Food & Beverage,Kiaracondong
450,01:05,04:43,Rizal Maulana,Rizal@gmail.com,+6289828814250,1977,vivo,Cryptocurrency,Rancasari
451,02:31,05:11,ayudhia Rizal,ayudhia@yahoo.com,+6288611710755,1962,ASUS,Career Development,Mandalajati
452,14:45,18:13,Gina Salma,Gina@outlook.com,+6285308868313,1978,Motorola,Travel,Sumur Bandung
453,19:13,20:55,afgani Armelia,afgani@outlook.com,+6289715776348,2002,Honor,Fashion,Mandalajati
454,16:45,20:34,Lulu irfan,Lulu@yahoo.com,+6287270395264,1995,Apple,Education,Cibeunying Kidul
455,02:46,07:28,Citra Indri,Citra@outlook.com,+6287513499734,2001,Xiaomi,Beauty,Panyileukan
456,00:08,03:19,Maulana Yulia,Maulana@outlook.com,+6283356616345,1988,TECNO,Cryptocurrency,Cicendo
457,19:42,21:22,Deri Agnes,Deri@hotmail.com,+6281623830876,1998,ZTE,Health & Fitness,Bandung Kidul
458,03:17,08:34,Ristya Rizal,Ristya@yahoo.com,+6282102316546,2001,Infinix,News,Gedebage
459,18:16,19:01,Dwi Feggy,Dwi@hotmail.com,+6282189310074,1971,realme,Beauty,Cinambo
460,02:33,07:51,winda Suherdi,winda@gmail.com,+6289247298459,1968,Advan,Home Living,Ujungberung
461,14:56,15:27,lestari Khansa,lestari@hotmail.com,+6287736271626,1969,Apple,Technology,Cibiru
462,19:36,00:22,Wahyu anggi,Wahyu@hotmail.com,+6288084254435,1961,Sharp,E-commerce,Kiaracondong
463,03:29,08:14,Bella Revina,Bella@hotmail.com,+6288889429825,1975,TECNO,Finance,Cibeunying Kaler
464,07:50,11:15,Pina ayudhia,Pina@outlook.com,+6284305344925,1999,realme,Travel,Cidadap
465,02:05,03:50,Yulia Deri,Yulia@hotmail.com,+6285414768423,1993,Infinix,Automotive,Arcamanik
466,07:10,11:47,ahmad sukmala,ahmad@outlook.com,+6288466615226,1987,TECNO,Social Media,Coblong
467,16:45,19:17,Saepuloh Sonia,Saepuloh@yahoo.com,+6287150283160,1967,Advan,Career Development,Antapani
468,22:14,03:49,Avrialy Armelia,Avrialy@outlook.com,+6284661186690,1995,ZTE,Travel,Andir
469,00:22,02:09,Anisa Neneng,Anisa@hotmail.com,+6285164436021,1974,Nokia,E-commerce,Sukasari
470,05:31,10:50,Israqi Sonia,Israqi@yahoo.com,+6289315614716,1988,Motorola,Career Development,Arcamanik
471,06:48,08:37,Gina Neneng,Gina@yahoo.com,+6284664915671,1999,Samsung,Sports,Cinambo
